Sample in Buffer,Sample in Window,TRIGGER,openaars_virtual_top/dbg_pc[31:0],openaars_virtual_top/tg68_adr[31:0],openaars_virtual_top/tg68_dat_in[15:0],openaars_virtual_top/tg68_dat_out[15:0],openaars_virtual_top/g_cpu040_ila.bus_ctl[3:0],openaars_virtual_top/dbg_flags[3:0],openaars_virtual_top/dbg_ir[15:0],openaars_virtual_top/tg68_cpustate_1[6:0]
3128,3128,0,4022948a,00dff01e,0040,14da,f,1,4841,25
3129,3129,0,4022948a,00dff01e,0040,14da,f,0,4841,1d
3130,3130,0,4022948a,00dff01e,0040,14da,f,0,4841,1d
3131,3131,0,4022948a,00dff01e,0040,14da,f,0,4841,0d
3132,3132,0,4022948a,00dff01e,0040,14da,f,0,4841,25
3133,3133,0,4022948a,00dff01e,0040,14da,f,0,4841,1d
3134,3134,0,4022948a,00dff01e,0040,14da,f,0,4841,1d
3135,3135,0,4022948a,00dff01e,0040,14da,f,0,4841,0d
3136,3136,0,4022948a,00dff01e,0040,14da,f,0,4841,25
3137,3137,0,4022948a,00dff01e,0040,14da,f,0,4841,1d
3138,3138,0,4022948a,00dff01e,0040,14da,f,0,4841,1d
3139,3139,0,4022948a,00dff01e,0040,14da,f,0,4841,0d
3140,3140,0,4022948a,00dff01e,0040,14da,f,0,4841,25
3141,3141,0,4022948a,00dff01e,0040,14da,f,0,4841,1d
3142,3142,0,4022948a,00dff01e,0040,14da,f,0,4841,1d
3143,3143,0,4022948a,00dff01e,0040,14da,f,0,4841,0d
3144,3144,0,4022948a,00dff01e,0040,14da,f,0,4841,25
3145,3145,0,4022948c,00dff01e,0040,14da,f,0,6100,1d
3146,3146,0,4022948c,00dff01e,0040,14da,f,0,6100,1d
3147,3147,0,4022948c,00dff01e,0040,14da,f,0,6100,0d
3148,3148,0,4022948c,00dff01e,0040,14da,f,0,6100,25
3149,3149,0,4022948c,00dff01e,0040,14da,f,1,6100,1d
3150,3150,0,4022948c,00dff01e,0040,14da,f,1,6100,1d
3151,3151,0,4022948c,00dff01e,0040,14da,f,1,6100,0d
3152,3152,0,4022948c,00dff01e,0040,14da,f,1,6100,25
3153,3153,0,4022948e,00dff01e,0040,14da,f,1,6100,1d
3154,3154,0,4022948e,00dff01e,0040,14da,f,1,6100,1d
3155,3155,0,4022948e,00dff01e,0040,14da,f,1,6100,0d
3156,3156,0,4022948e,00dff01e,0040,14da,f,1,6100,25
3157,3157,0,4022948e,00dff01e,0040,14da,f,1,6100,1d
3158,3158,0,4022948e,00dff01e,0040,14da,f,1,6100,1d
3159,3159,0,4022948e,00dff01e,0040,14da,f,1,6100,0d
3160,3160,0,4022948e,00dff01e,0040,14da,f,1,6100,25
3161,3161,0,4022948e,00dff01e,0040,14da,f,0,6100,1d
3162,3162,0,4022948e,00dff01e,0040,14da,f,0,6100,1d
3163,3163,0,4022948e,00dff01e,0040,14da,f,0,6100,0d
3164,3164,0,4022948e,00dff01e,0040,14da,f,0,6100,25
3165,3165,0,4022948e,00dff01e,0040,14da,f,1,6100,1d
3166,3166,0,4022948e,00dff01e,0040,14da,f,1,6100,1d
3167,3167,0,4022948e,00dff01e,0040,14da,f,1,6100,0d
3168,3168,0,4022948e,00dff01e,0040,14da,f,1,6100,25
3169,3169,0,4022948e,00dff01e,0040,14da,f,1,6100,1d
3170,3170,0,4022948e,00dff01e,0040,14da,f,1,6100,1d
3171,3171,0,4022948e,00dff01e,0040,14da,f,1,6100,0d
3172,3172,0,4022948e,00dff01e,0040,14da,f,1,6100,25
3173,3173,0,4022948e,00dff01e,0040,14da,f,0,6100,1f
3174,3174,0,4022948e,00dff01e,0040,14da,f,0,6100,1f
3175,3175,0,4022948e,00dff01e,0040,14da,f,0,6100,0f
3176,3176,0,4022948e,00dff01e,0040,14da,f,0,6100,03
3177,3177,0,4022948e,00dff01e,0040,14da,f,0,6100,03
3178,3178,0,4022948e,00dff01e,0040,14da,f,0,6100,03
3179,3179,0,4022948e,00dff01e,0040,14da,f,0,6100,03
3180,3180,0,4022948e,00dff01e,0040,14da,f,0,6100,23
3181,3181,0,4022958e,00dff01e,0040,14da,f,1,6100,1d
3182,3182,0,4022958e,00dff01e,0040,14da,f,1,6100,1d
3183,3183,0,4022958e,00dff01e,0040,14da,f,1,6100,0d
3184,3184,0,4022958e,00dff01e,0040,14da,f,1,6100,25
3185,3185,0,4022958e,00dff01e,0040,14da,f,1,6100,1f
3186,3186,0,4022958e,00dff01e,0040,14da,f,1,6100,1f
3187,3187,0,4022958e,00dff01e,0040,14da,f,1,6100,0f
3188,3188,0,4022958e,00dff01e,0040,14da,f,1,6100,03
3189,3189,0,4022958e,00dff01e,0040,14da,f,1,6100,03
3190,3190,0,4022958e,00dff01e,0040,14da,f,1,6100,03
3191,3191,0,4022958e,00dff01e,0040,14da,f,1,6100,03
3192,3192,0,4022958e,00dff01e,0040,14da,f,1,6100,03
3193,3193,0,4022958e,00dff01e,0040,14da,f,1,6100,03
3194,3194,0,4022958e,00dff01e,0040,14da,f,1,6100,03
3195,3195,0,4022958e,00dff01e,0040,14da,f,1,6100,03
3196,3196,0,4022958e,00dff01e,0040,14da,f,1,6100,23
3197,3197,0,4022958e,00dff01e,0040,14da,f,1,6100,1d
3198,3198,0,4022958e,00dff01e,0040,14da,f,1,6100,1d
3199,3199,0,4022958e,00dff01e,0040,14da,f,1,6100,0d
3200,3200,0,4022958e,00dff01e,0040,14da,f,1,6100,25
3201,3201,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
3202,3202,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
3203,3203,0,40229590,00dff01e,0040,14da,f,0,4e75,0d
3204,3204,0,40229590,00dff01e,0040,14da,f,0,4e75,25
3205,3205,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3206,3206,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3207,3207,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
3208,3208,0,40229590,00dff01e,0040,14da,f,1,4e75,25
3209,3209,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3210,3210,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3211,3211,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
3212,3212,0,40229590,00dff01e,0040,14da,f,1,4e75,25
3213,3213,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3214,3214,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3215,3215,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
3216,3216,0,40229590,00dff01e,0040,14da,f,1,4e75,25
3217,3217,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
3218,3218,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
3219,3219,0,40229590,00dff01e,0040,14da,f,0,4e75,0d
3220,3220,0,40229590,00dff01e,0040,14da,f,0,4e75,25
3221,3221,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3222,3222,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3223,3223,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
3224,3224,0,40229590,00dff01e,0040,14da,f,1,4e75,25
3225,3225,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3226,3226,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3227,3227,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
3228,3228,0,40229590,00dff01e,0040,14da,f,1,4e75,25
3229,3229,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3230,3230,0,40229590,00dff01e,0040,14da,f,1,4e75,1d
3231,3231,0,40229590,00dff01e,0040,14da,f,1,4e75,0d
3232,3232,0,40229590,00dff01e,0040,14da,f,1,4e75,25
3233,3233,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
3234,3234,0,40229590,00dff01e,0040,14da,f,0,4e75,1d
3235,3235,0,40229590,00dff01e,0040,14da,f,0,4e75,0d
3236,3236,0,40229590,00dff01e,0040,14da,f,0,4e75,25
3237,3237,0,4022948e,00dff01e,0040,14da,f,1,4e75,1d
3238,3238,0,4022948e,00dff01e,0040,14da,f,1,4e75,1d
3239,3239,0,4022948e,00dff01e,0040,14da,f,1,4e75,0d
3240,3240,0,4022948e,00dff01e,0040,14da,f,1,4e75,25
3241,3241,0,4022948e,00dff01e,0040,14da,f,1,4e75,1d
3242,3242,0,4022948e,00dff01e,0040,14da,f,1,4e75,1d
3243,3243,0,4022948e,00dff01e,0040,14da,f,1,4e75,0d
3244,3244,0,4022948e,00dff01e,0040,14da,f,1,4e75,25
3245,3245,0,4022948e,00dff01e,0040,14da,f,1,4e75,1d
3246,3246,0,4022948e,00dff01e,0040,14da,f,1,4e75,1d
3247,3247,0,4022948e,00dff01e,0040,14da,f,1,4e75,0d
3248,3248,0,4022948e,00dff01e,0040,14da,f,1,4e75,25
3249,3249,0,40229490,00dff01e,0040,14da,f,0,c141,1d
3250,3250,0,40229490,00dff01e,0040,14da,f,0,c141,1d
3251,3251,0,40229490,00dff01e,0040,14da,f,0,c141,0d
3252,3252,0,40229490,00dff01e,0040,14da,f,0,c141,25
3253,3253,0,40229490,00dff01e,0040,14da,f,1,c141,1d
3254,3254,0,40229490,00dff01e,0040,14da,f,1,c141,1d
3255,3255,0,40229490,00dff01e,0040,14da,f,1,c141,0d
3256,3256,0,40229490,00dff01e,0040,14da,f,1,c141,25
3257,3257,0,40229490,00dff01e,0040,14da,f,1,c141,1d
3258,3258,0,40229490,00dff01e,0040,14da,f,1,c141,1d
3259,3259,0,40229490,00dff01e,0040,14da,f,1,c141,0d
3260,3260,0,40229490,00dff01e,0040,14da,f,1,c141,25
3261,3261,0,40229490,00dff01e,0040,14da,f,1,c141,1d
3262,3262,0,40229490,00dff01e,0040,14da,f,1,c141,1d
3263,3263,0,40229490,00dff01e,0040,14da,f,1,c141,0d
3264,3264,0,40229490,00dff01e,0040,14da,f,1,c141,25
3265,3265,0,40229492,00dff01e,0040,14da,f,0,4281,1d
3266,3266,0,40229492,00dff01e,0040,14da,f,0,4281,1d
3267,3267,0,40229492,00dff01e,0040,14da,f,0,4281,0d
3268,3268,0,40229492,00dff01e,0040,14da,f,0,4281,25
3269,3269,0,40229492,00dff01e,0040,14da,f,1,4281,1d
3270,3270,0,40229492,00dff01e,0040,14da,f,1,4281,1d
3271,3271,0,40229492,00dff01e,0040,14da,f,1,4281,0d
3272,3272,0,40229492,00dff01e,0040,14da,f,1,4281,25
3273,3273,0,40229492,00dff01e,0040,14da,f,1,4281,1d
3274,3274,0,40229492,00dff01e,0040,14da,f,1,4281,1d
3275,3275,0,40229492,00dff01e,0040,14da,f,1,4281,0d
3276,3276,0,40229492,00dff01e,0040,14da,f,1,4281,25
3277,3277,0,40229492,00dff01e,0040,14da,f,1,4281,1d
3278,3278,0,40229492,00dff01e,0040,14da,f,1,4281,1d
3279,3279,0,40229492,00dff01e,0040,14da,f,1,4281,0d
3280,3280,0,40229492,00dff01e,0040,14da,f,1,4281,25
3281,3281,0,40229492,00dff01e,0040,14da,f,0,4281,1d
3282,3282,0,40229492,00dff01e,0040,14da,f,0,4281,1d
3283,3283,0,40229492,00dff01e,0040,14da,f,0,4281,0d
3284,3284,0,40229492,00dff01e,0040,14da,f,0,4281,25
3285,3285,0,40229494,00dff01e,0040,14da,f,1,4480,1d
3286,3286,0,40229494,00dff01e,0040,14da,f,1,4480,1d
3287,3287,0,40229494,00dff01e,0040,14da,f,1,4480,0d
3288,3288,0,40229494,00dff01e,0040,14da,f,1,4480,25
3289,3289,0,40229494,00dff01e,0040,14da,f,1,4480,1d
3290,3290,0,40229494,00dff01e,0040,14da,f,1,4480,1d
3291,3291,0,40229494,00dff01e,0040,14da,f,1,4480,0d
3292,3292,0,40229494,00dff01e,0040,14da,f,1,4480,25
3293,3293,0,40229494,00dff01e,0040,14da,f,1,4480,1d
3294,3294,0,40229494,00dff01e,0040,14da,f,1,4480,1d
3295,3295,0,40229494,00dff01e,0040,14da,f,1,4480,0d
3296,3296,0,40229494,00dff01e,0040,14da,f,1,4480,25
3297,3297,0,40229494,00dff01e,0040,14da,f,0,4480,1d
3298,3298,0,40229494,00dff01e,0040,14da,f,0,4480,1d
3299,3299,0,40229494,00dff01e,0040,14da,f,0,4480,0d
3300,3300,0,40229494,00dff01e,0040,14da,f,0,4480,25
3301,3301,0,40229494,00dff01e,0040,14da,f,1,4480,1d
3302,3302,0,40229494,00dff01e,0040,14da,f,1,4480,1d
3303,3303,0,40229494,00dff01e,0040,14da,f,1,4480,0d
3304,3304,0,40229494,00dff01e,0040,14da,f,1,4480,25
3305,3305,0,40229496,00dff01e,0040,14da,f,1,d080,1d
3306,3306,0,40229496,00dff01e,0040,14da,f,1,d080,1d
3307,3307,0,40229496,00dff01e,0040,14da,f,1,d080,0d
3308,3308,0,40229496,00dff01e,0040,14da,f,1,d080,25
3309,3309,0,40229496,00dff01e,0040,14da,f,1,d080,1d
3310,3310,0,40229496,00dff01e,0040,14da,f,1,d080,1d
3311,3311,0,40229496,00dff01e,0040,14da,f,1,d080,0d
3312,3312,0,40229496,00dff01e,0040,14da,f,1,d080,25
3313,3313,0,40229496,00dff01e,0040,14da,f,0,d080,1d
3314,3314,0,40229496,00dff01e,0040,14da,f,0,d080,1d
3315,3315,0,40229496,00dff01e,0040,14da,f,0,d080,0d
3316,3316,0,40229496,00dff01e,0040,14da,f,0,d080,25
3317,3317,0,40229496,00dff01e,0040,14da,f,1,d080,1d
3318,3318,0,40229496,00dff01e,0040,14da,f,1,d080,1d
3319,3319,0,40229496,00dff01e,0040,14da,f,1,d080,0d
3320,3320,0,40229496,00dff01e,0040,14da,f,1,d080,25
3321,3321,0,40229496,00dff01e,0040,14da,f,1,d080,1d
3322,3322,0,40229496,00dff01e,0040,14da,f,1,d080,1d
3323,3323,0,40229496,00dff01e,0040,14da,f,1,d080,0d
3324,3324,0,40229496,00dff01e,0040,14da,f,1,d080,25
3325,3325,0,40229498,00dff01e,0040,14da,f,1,d281,1d
3326,3326,0,40229498,00dff01e,0040,14da,f,1,d281,1d
3327,3327,0,40229498,00dff01e,0040,14da,f,1,d281,0d
3328,3328,0,40229498,00dff01e,0040,14da,f,1,d281,25
3329,3329,0,40229498,00dff01e,0040,14da,f,0,d281,1d
3330,3330,0,40229498,00dff01e,0040,14da,f,0,d281,1d
3331,3331,0,40229498,00dff01e,0040,14da,f,0,d281,0d
3332,3332,0,40229498,00dff01e,0040,14da,f,0,d281,25
3333,3333,0,40229498,00dff01e,0040,14da,f,1,d281,1d
3334,3334,0,40229498,00dff01e,0040,14da,f,1,d281,1d
3335,3335,0,40229498,00dff01e,0040,14da,f,1,d281,0d
3336,3336,0,40229498,00dff01e,0040,14da,f,1,d281,25
3337,3337,0,40229498,00dff01e,0040,14da,f,1,d281,1d
3338,3338,0,40229498,00dff01e,0040,14da,f,1,d281,1d
3339,3339,0,40229498,00dff01e,0040,14da,f,1,d281,0d
3340,3340,0,40229498,00dff01e,0040,14da,f,1,d281,25
3341,3341,0,40229498,00dff01e,0040,14da,f,1,d281,1d
3342,3342,0,40229498,00dff01e,0040,14da,f,1,d281,1d
3343,3343,0,40229498,00dff01e,0040,14da,f,1,d281,0d
3344,3344,0,40229498,00dff01e,0040,14da,f,1,d281,25
3345,3345,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3346,3346,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3347,3347,0,4022949a,00dff01e,0040,14da,f,0,d080,0d
3348,3348,0,4022949a,00dff01e,0040,14da,f,0,d080,25
3349,3349,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3350,3350,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3351,3351,0,4022949a,00dff01e,0040,14da,f,0,d080,0d
3352,3352,0,4022949a,00dff01e,0040,14da,f,0,d080,25
3353,3353,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3354,3354,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3355,3355,0,4022949a,00dff01e,0040,14da,f,0,d080,0d
3356,3356,0,4022949a,00dff01e,0040,14da,f,0,d080,25
3357,3357,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3358,3358,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3359,3359,0,4022949a,00dff01e,0040,14da,f,0,d080,0d
3360,3360,0,4022949a,00dff01e,0040,14da,f,0,d080,25
3361,3361,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3362,3362,0,4022949a,00dff01e,0040,14da,f,0,d080,1d
3363,3363,0,4022949a,00dff01e,0040,14da,f,0,d080,0d
3364,3364,0,4022949a,00dff01e,0040,14da,f,0,d080,25
3365,3365,0,4022949c,00dff01e,0040,14da,f,0,d281,1d
3366,3366,0,4022949c,00dff01e,0040,14da,f,0,d281,1d
3367,3367,0,4022949c,00dff01e,0040,14da,f,0,d281,0d
3368,3368,0,4022949c,00dff01e,0040,14da,f,0,d281,25
3369,3369,0,4022949c,00dff01e,0040,14da,f,1,d281,1d
3370,3370,0,4022949c,00dff01e,0040,14da,f,1,d281,1d
3371,3371,0,4022949c,00dff01e,0040,14da,f,1,d281,0d
3372,3372,0,4022949c,00dff01e,0040,14da,f,1,d281,25
3373,3373,0,4022949c,00dff01e,0040,14da,f,1,d281,1d
3374,3374,0,4022949c,00dff01e,0040,14da,f,1,d281,1d
3375,3375,0,4022949c,00dff01e,0040,14da,f,1,d281,0d
3376,3376,0,4022949c,00dff01e,0040,14da,f,1,d281,25
3377,3377,0,4022949c,00dff01e,0040,14da,f,1,d281,1d
3378,3378,0,4022949c,00dff01e,0040,14da,f,1,d281,1d
3379,3379,0,4022949c,00dff01e,0040,14da,f,1,d281,0d
3380,3380,0,4022949c,00dff01e,0040,14da,f,1,d281,25
3381,3381,0,4022949c,00dff01e,0040,14da,f,0,d281,1d
3382,3382,0,4022949c,00dff01e,0040,14da,f,0,d281,1d
3383,3383,0,4022949c,00dff01e,0040,14da,f,0,d281,0d
3384,3384,0,4022949c,00dff01e,0040,14da,f,0,d281,25
3385,3385,0,4022949e,00dff01e,0040,14da,f,0,0680,1d
3386,3386,0,4022949e,00dff01e,0040,14da,f,0,0680,1d
3387,3387,0,4022949e,00dff01e,0040,14da,f,0,0680,0d
3388,3388,0,4022949e,00dff01e,0040,14da,f,0,0680,25
3389,3389,0,4022949e,00dff01e,0040,14da,f,0,0680,1d
3390,3390,0,4022949e,00dff01e,0040,14da,f,0,0680,1d
3391,3391,0,4022949e,00dff01e,0040,14da,f,0,0680,0d
3392,3392,0,4022949e,00dff01e,0040,14da,f,0,0680,25
3393,3393,0,402294a2,00dff01e,0040,14da,f,0,0680,1d
3394,3394,0,402294a2,00dff01e,0040,14da,f,0,0680,1d
3395,3395,0,402294a2,00dff01e,0040,14da,f,0,0680,0d
3396,3396,0,402294a2,00dff01e,0040,14da,f,0,0680,25
3397,3397,0,402294a2,00dff01e,0040,14da,f,1,0680,1d
3398,3398,0,402294a2,00dff01e,0040,14da,f,1,0680,1d
3399,3399,0,402294a2,00dff01e,0040,14da,f,1,0680,0d
3400,3400,0,402294a2,00dff01e,0040,14da,f,1,0680,25
3401,3401,0,402294a2,00dff01e,0040,14da,f,1,0680,1d
3402,3402,0,402294a2,00dff01e,0040,14da,f,1,0680,1d
3403,3403,0,402294a2,00dff01e,0040,14da,f,1,0680,0d
3404,3404,0,402294a2,00dff01e,0040,14da,f,1,0680,25
3405,3405,0,402294a2,00dff01e,0040,14da,f,1,0680,1d
3406,3406,0,402294a2,00dff01e,0040,14da,f,1,0680,1d
3407,3407,0,402294a2,00dff01e,0040,14da,f,1,0680,0d
3408,3408,0,402294a2,00dff01e,0040,14da,f,1,0680,25
3409,3409,0,402294a4,00dff01e,0040,14da,f,0,0481,1d
3410,3410,0,402294a4,00dff01e,0040,14da,f,0,0481,1d
3411,3411,0,402294a4,00dff01e,0040,14da,f,0,0481,0d
3412,3412,0,402294a4,00dff01e,0040,14da,f,0,0481,25
3413,3413,0,402294a4,00dff01e,0040,14da,f,1,0481,1d
3414,3414,0,402294a4,00dff01e,0040,14da,f,1,0481,1d
3415,3415,0,402294a4,00dff01e,0040,14da,f,1,0481,0d
3416,3416,0,402294a4,00dff01e,0040,14da,f,1,0481,25
3417,3417,0,402294a8,00dff01e,0040,14da,f,1,0481,1d
3418,3418,0,402294a8,00dff01e,0040,14da,f,1,0481,1d
3419,3419,0,402294a8,00dff01e,0040,14da,f,1,0481,0d
3420,3420,0,402294a8,00dff01e,0040,14da,f,1,0481,25
3421,3421,0,402294a8,00dff01e,0040,14da,f,1,0481,1d
3422,3422,0,402294a8,00dff01e,0040,14da,f,1,0481,1d
3423,3423,0,402294a8,00dff01e,0040,14da,f,1,0481,0d
3424,3424,0,402294a8,00dff01e,0040,14da,f,1,0481,25
3425,3425,0,402294a8,00dff01e,0040,14da,f,0,0481,1d
3426,3426,0,402294a8,00dff01e,0040,14da,f,0,0481,1d
3427,3427,0,402294a8,00dff01e,0040,14da,f,0,0481,0d
3428,3428,0,402294a8,00dff01e,0040,14da,f,0,0481,25
3429,3429,0,402294a8,00dff01e,0040,14da,f,1,0481,1d
3430,3430,0,402294a8,00dff01e,0040,14da,f,1,0481,1d
3431,3431,0,402294a8,00dff01e,0040,14da,f,1,0481,0d
3432,3432,0,402294a8,00dff01e,0040,14da,f,1,0481,25
3433,3433,0,402294aa,00dff01e,0040,14da,f,1,207c,1d
3434,3434,0,402294aa,00dff01e,0040,14da,f,1,207c,1d
3435,3435,0,402294aa,00dff01e,0040,14da,f,1,207c,0d
3436,3436,0,402294aa,00dff01e,0040,14da,f,1,207c,25
3437,3437,0,402294aa,00dff01e,0040,14da,f,1,207c,1d
3438,3438,0,402294aa,00dff01e,0040,14da,f,1,207c,1d
3439,3439,0,402294aa,00dff01e,0040,14da,f,1,207c,0d
3440,3440,0,402294aa,00dff01e,0040,14da,f,1,207c,25
3441,3441,0,402294ae,00dff01e,0040,14da,f,0,207c,1d
3442,3442,0,402294ae,00dff01e,0040,14da,f,0,207c,1d
3443,3443,0,402294ae,00dff01e,0040,14da,f,0,207c,0d
3444,3444,0,402294ae,00dff01e,0040,14da,f,0,207c,25
3445,3445,0,402294ae,00dff01e,0040,14da,f,1,207c,1d
3446,3446,0,402294ae,00dff01e,0040,14da,f,1,207c,1d
3447,3447,0,402294ae,00dff01e,0040,14da,f,1,207c,0d
3448,3448,0,402294ae,00dff01e,0040,14da,f,1,207c,25
3449,3449,0,402294ae,00dff01e,0040,14da,f,1,207c,1d
3450,3450,0,402294ae,00dff01e,0040,14da,f,1,207c,1d
3451,3451,0,402294ae,00dff01e,0040,14da,f,1,207c,0d
3452,3452,0,402294ae,00dff01e,0040,14da,f,1,207c,25
3453,3453,0,402294ae,00dff01e,0040,14da,f,1,207c,1d
3454,3454,0,402294ae,00dff01e,0040,14da,f,1,207c,1d
3455,3455,0,402294ae,00dff01e,0040,14da,f,1,207c,0d
3456,3456,0,402294ae,00dff01e,0040,14da,f,1,207c,25
3457,3457,0,402294b0,00dff01e,0040,14da,f,0,2028,1d
3458,3458,0,402294b0,00dff01e,0040,14da,f,0,2028,1d
3459,3459,0,402294b0,00dff01e,0040,14da,f,0,2028,0d
3460,3460,0,402294b0,00dff01e,0040,14da,f,0,2028,25
3461,3461,0,402294b0,00dff01e,0040,14da,f,1,2028,1d
3462,3462,0,402294b0,00dff01e,0040,14da,f,1,2028,1d
3463,3463,0,402294b0,00dff01e,0040,14da,f,1,2028,0d
3464,3464,0,402294b0,00dff01e,0040,14da,f,1,2028,25
3465,3465,0,402294b0,00dff01e,0040,14da,f,1,2028,1d
3466,3466,0,402294b0,00dff01e,0040,14da,f,1,2028,1d
3467,3467,0,402294b0,00dff01e,0040,14da,f,1,2028,0d
3468,3468,0,402294b0,00dff01e,0040,14da,f,1,2028,25
3469,3469,0,402294b0,00dff01e,0040,14da,f,1,2028,1d
3470,3470,0,402294b0,00dff01e,0040,14da,f,1,2028,1d
3471,3471,0,402294b0,00dff01e,0040,14da,f,1,2028,0d
3472,3472,0,402294b0,00dff01e,0040,14da,f,1,2028,25
3473,3473,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3474,3474,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3475,3475,0,402294b2,00dff01e,0040,14da,f,0,2028,0d
3476,3476,0,402294b2,00dff01e,0040,14da,f,0,2028,25
3477,3477,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3478,3478,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3479,3479,0,402294b2,00dff01e,0040,14da,f,0,2028,0d
3480,3480,0,402294b2,00dff01e,0040,14da,f,0,2028,25
3481,3481,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3482,3482,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3483,3483,0,402294b2,00dff01e,0040,14da,f,0,2028,0d
3484,3484,0,402294b2,00dff01e,0040,14da,f,0,2028,25
3485,3485,0,402294b2,00dff01e,0040,14da,f,1,2028,1d
3486,3486,0,402294b2,00dff01e,0040,14da,f,1,2028,1d
3487,3487,0,402294b2,00dff01e,0040,14da,f,1,2028,0d
3488,3488,0,402294b2,00dff01e,0040,14da,f,1,2028,25
3489,3489,0,402294b2,00dff01e,0040,14da,f,1,2028,1d
3490,3490,0,402294b2,00dff01e,0040,14da,f,1,2028,1d
3491,3491,0,402294b2,00dff01e,0040,14da,f,1,2028,0d
3492,3492,0,402294b2,00dff01e,0040,14da,f,1,2028,25
3493,3493,0,402294b2,00dff01e,0040,14da,f,1,2028,1d
3494,3494,0,402294b2,00dff01e,0040,14da,f,1,2028,1d
3495,3495,0,402294b2,00dff01e,0040,14da,f,1,2028,0d
3496,3496,0,402294b2,00dff01e,0040,14da,f,1,2028,25
3497,3497,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3498,3498,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3499,3499,0,402294b2,00dff01e,0040,14da,f,0,2028,0d
3500,3500,0,402294b2,00dff01e,0040,14da,f,0,2028,25
3501,3501,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3502,3502,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3503,3503,0,402294b2,00dff01e,0040,14da,f,0,2028,0d
3504,3504,0,402294b2,00dff01e,0040,14da,f,0,2028,25
3505,3505,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3506,3506,0,402294b2,00dff01e,0040,14da,f,0,2028,1d
3507,3507,0,402294b2,00dff01e,0040,14da,f,0,2028,0d
3508,3508,0,402294b2,00dff01e,0040,14da,f,0,2028,25
3509,3509,0,402294b4,00dff01e,0040,14da,f,0,4881,1d
3510,3510,0,402294b4,00dff01e,0040,14da,f,0,4881,1d
3511,3511,0,402294b4,00dff01e,0040,14da,f,0,4881,0d
3512,3512,0,402294b4,00dff01e,0040,14da,f,0,4881,25
3513,3513,0,402294b4,00dff01e,0040,14da,f,1,4881,1d
3514,3514,0,402294b4,00dff01e,0040,14da,f,1,4881,1d
3515,3515,0,402294b4,00dff01e,0040,14da,f,1,4881,0d
3516,3516,0,402294b4,00dff01e,0040,14da,f,1,4881,25
3517,3517,0,402294b4,00dff01e,0040,14da,f,1,4881,1d
3518,3518,0,402294b4,00dff01e,0040,14da,f,1,4881,1d
3519,3519,0,402294b4,00dff01e,0040,14da,f,1,4881,0d
3520,3520,0,402294b4,00dff01e,0040,14da,f,1,4881,25
3521,3521,0,402294b4,00dff01e,0040,14da,f,1,4881,1d
3522,3522,0,402294b4,00dff01e,0040,14da,f,1,4881,1d
3523,3523,0,402294b4,00dff01e,0040,14da,f,1,4881,0d
3524,3524,0,402294b4,00dff01e,0040,14da,f,1,4881,25
3525,3525,0,402294b4,00dff01e,0040,14da,f,0,4881,1d
3526,3526,0,402294b4,00dff01e,0040,14da,f,0,4881,1d
